Ticker,Name,Year,Sector,Market Cap (B HKD),Revenue (B HKD),EPS (HKD),First_Close,Last_Close,Close_Difference,Dividends,Growth (%),ROA (%),PE_Ratio
0289.HK,WING ON CO,2021,Consumer Cyclical,3.390033408,1.129277,1.894,13.30637,14.73063,1.4242600000000003,1.06,18.67,3.74,7.777523759239704
0842.HK,LEOCH INT'L,2021,Industrials,3.384517376,12.433437500000002,0.11,0.49098,0.72399,0.23301,0.0,47.46,10.14,6.581727272727273
1167.HK,JACOBIO-B,2021,Healthcare,3.383673088,0.1680899,-0.44,14.02,14.5,0.4800000000000004,0.0,3.42,-18.52,
9996.HK,PEIJIA-B,2021,Healthcare,3.3725184,0.1501874,-0.946,28.0,13.3,-14.7,0.0,-52.5,-19.0,
2443.HK,AUTOSTREETS,2021,Consumer Cyclical,3.338974976,0.7454557000000002,0.0633688,,,,0.0,,34.16,
1341.HK,HAO TIAN INTL,2021,Industrials,3.330844416,0.22,0.0188,0.32,0.44,0.12,0.0,37.5,7.05,23.404255319148934
0029.HK,DYNAMIC HOLD,2021,Real Estate,3.327856128,0.086719,-0.059,14.24008,10.1608,-4.079280000000001,0.02,-28.51,0.72,
1995.HK,ES SERVICES,2021,Real Estate,3.301530368,5.1730976,0.40293,14.73947,10.51637,-4.2231000000000005,0.0838,-28.08,14.66,26.099744372471644
0098.HK,XINGFA ALUM,2021,Basic Materials,3.289475072,16.976190000000003,2.3320000000000003,5.33474,5.52086,0.1861199999999998,0.36,10.24,14.94,2.367435677530017
6683.HK,STARPLUS LEGEND,2021,Consumer Defensive,3.27501824,0.40187950000000006,0.0600171,,,,0.0,,18.31,
0547.HK,DIGITAL DOMAIN,2021,Communication Services,3.271492608,0.864214,-0.1731,0.88,0.64,-0.24,0.0,-27.27,-54.42,
2479.HK,TIANJUDIHE,2021,Technology,3.257682944,0.2860121,1.0098550000000002,,,,0.0,,8.79,
0434.HK,BOYAA,2021,Communication Services,3.23785344,0.40277710000000005,-0.00726,0.60869,0.49088,-0.1178099999999999,0.0,-19.35,2.44,
2678.HK,TEXHONG INTL GP,2021,Consumer Cyclical,3.185459968,29.173312300000003,3.2230000000000003,5.47731,8.81451,3.3372,0.7,73.71,20.89,2.7348774433757366
2549.HK,CAROTE LTD,2021,Consumer Cyclical,3.153181696,0.7428795000000001,0.0651508,,,,0.0,,10.87,
0032.HK,CROSS-HAR(HOLD),2021,Consumer Defensive,3.130578944,0.699666,-0.13,11.641,9.52598,-2.1150199999999995,0.48,-14.05,1.78,
9877.HK,JENSCARE-B,2021,Healthcare,3.120409344,,-1.3197789000000002,,,,0.0,,-40.62,
0314.HK,SIPAI HEALTH,2021,Healthcare,3.107386368,3.821323000000001,-5.3923507,,,,0.0,,-140.32,
0732.HK,TRULY INT'L,2021,Technology,3.084176896,22.543455,0.418943,0.67004,2.30883,1.63879,0.1,259.51,11.23,5.511083846728552
6601.HK,CHEERWIN GP,2021,Consumer Defensive,3.07999232,1.9460727,0.07975,6.79651,2.62703,-4.16948,0.0524,-60.58,4.9,32.94081504702194
0568.HK,SHANDONG MOLONG,2021,Energy,3.0733376,4.107909125232,-0.5060000000000001,0.87,5.26,4.39,0.0,504.6,0.04,
0813.HK,SHIMAO GROUP,2021,Real Estate,3.067931648,118.57699590000001,-8.389700000000001,21.90388,5.1,-16.80388,0.8999999999999999,-72.61,-2.56,
6929.HK,ORBUSNEICH,2021,Healthcare,3.056346112,0.9084036,-0.06006,,,,0.0,,3.09,
1263.HK,PC PARTNER,2021,Technology,3.037131776,15.459055,6.21,1.35912,8.11688,6.75776,1.06,575.21,43.89,1.3070660225442834
9977.HK,FENGXIANG CO,2021,Consumer Defensive,3.008365056,4.858439933589,0.044,3.54748,1.6,-1.94748,0.0356,-53.89,1.71,36.36363636363637
1497.HK,YAN PALACE,2021,Consumer Defensive,2.9792,1.6576967000000002,0.3886938,,,,0.0,,36.16,
0207.HK,JOY CITY PPT,2021,Real Estate,2.97430016,13.544626700000002,0.0429,0.41014,0.37207,-0.0380699999999999,0.03,-1.97,3.04,8.672960372960373
9923.HK,YEAHKA,2021,Technology,2.953201152,3.3644952000000004,1.1,37.3,25.8,-11.499999999999996,0.0,-30.83,8.53,23.454545454545453
2451.HK,LUYUAN GP HLDG,2021,Consumer Cyclical,2.940918784,3.759455700000001,0.1527801,,,,0.0,,5.79,
0746.HK,L & M CHEMICAL,2021,Basic Materials,2.912249856,5.185942,1.561,2.47545,6.04696,3.5715100000000004,0.425,161.45,22.52,3.873773222293402
1205.HK,CITIC RESOURCES,2021,Basic Materials,2.907360256,4.349406,0.1404,0.22999,0.36799,0.1379999999999999,0.0,60.0,14.56,2.621011396011396
0565.HK,ART GROUP HOLD,2021,Real Estate,2.903915008,0.188634,-0.0663,0.20869,0.23477,0.02608,0.0,12.5,-6.35,
0866.HK,CHINA QINFA,2021,Energy,2.89780736,5.015098,1.2298000000000002,0.15275,0.17345,0.0206999999999999,0.0,13.55,70.63,0.14103919336477472
1848.HK,CALC,2021,Industrials,2.8966848,2.802184,0.722,4.95734,4.47128,-0.4860600000000001,0.35,-2.74,3.05,6.192908587257618
1713.HK,SICHUAN EN INV,2021,Utilities,2.890028544,3.4888409770940005,0.275,0.89158,1.35915,0.46757,0.1433,68.52,11.61,4.942363636363636
0085.HK,CE HUADA TECH,2021,Technology,2.88241536,1.681654,0.0618,0.62138,0.57882,-0.04256,0.0,-6.85,7.24,9.366019417475728
3700.HK,INKEVERSE,2021,Communication Services,2.8674112,10.0931545,0.242,0.98008,1.59857,0.6184900000000001,0.0,63.11,11.63,6.605661157024794
2098.HK,ZALL SMARTCOM,2021,Industrials,2.864284672,115.00699430000002,-0.12397,0.7,0.46,-0.2399999999999999,0.0,-34.29,-1.48,
1541.HK,IMMUNEONCO-B,2021,Healthcare,2.843009792,0.0055737,-2.1601228000000003,,,,0.0,,-88.57,
1121.HK,GOLDENSOLAR,2021,Consumer Cyclical,2.828701184,0.3448566,0.006369,0.74,10.0,9.26,0.0,1251.35,5.12,
1830.HK,PERFECT MEDICAL,2021,Healthcare,2.82644992,1.089768,0.243,2.55923,4.73468,2.17545,0.297,96.61,36.65,19.484279835390947
0051.HK,HARBOUR CENTRE,2021,Real Estate,2.820825088,4.484,-0.03,7.1868,6.89341,-0.2933899999999996,0.07,-3.11,2.96,
2309.HK,ZO FUTURE GROUP,2021,Communication Services,2.814540288,0.165023,-0.1,4.0,2.3,-1.7000000000000002,0.0,-42.5,1.51,
0035.HK,FE CONSORT INTL,2021,Real Estate,2.8143168,5.943694,0.208182,1.8432,1.90769,0.0644900000000001,0.172728,12.87,4.07,9.163568416097453
1271.HK,GRAND MING,2021,Industrials,2.812035584,1.492385,0.105,4.22201,7.24078,3.01877,0.28,78.13,2.82,68.95980952380953
0370.HK,CHINA BEST,2021,Consumer Cyclical,2.802610176,,,0.37243,0.4272,0.05477,0.0,14.71,,
6689.HK,"6689.HK,0P0001PMNW,0",2021,,2.794561792,11.3080814,0.55,,,,0.0,,10.78,
1854.HK,CHINA WANTIAN,2021,Consumer Defensive,2.790457088,0.106706,-0.006181,0.09415,0.31382,0.2196699999999999,0.0,233.32,-1.57,
1890.HK,CHINA KEPEI,2021,Consumer Defensive,2.779664896,,,4.53232,2.79966,-1.7326600000000003,0.12,-35.58,,
2149.HK,BATELAB,2021,Technology,2.76,0.23398210000000003,1.0444313,,,,0.0,,19.63,
0410.HK,SOHO CHINA,2021,Real Estate,2.75574528,1.9159129,-0.033,2.3,1.72,-0.5799999999999998,0.0,-25.22,1.84,
2390.HK,ZHIHU-W,2021,Communication Services,2.751538432,3.2552564000000004,-4.7774771000000005,,,,0.0,,-17.11,
0127.HK,CHINESE EST H,2021,Real Estate,2.746972928,1.299826,-1.843,3.73016,2.86,-0.8701600000000003,0.01,-23.06,-15.12,
1268.HK,MEIDONG AUTO,2021,Consumer Cyclical,2.746349824,25.934357900000006,1.0298200000000002,29.60132,37.30665,7.7053299999999965,0.58637414,28.01,22.82,36.22637936726806
9913.HK,CHI KAN HLDGS,2021,Industrials,2.72,0.826198,0.0471,0.445,3.47,3.0250000000000004,0.0,679.78,10.78,73.67303609341826
0686.HK,BJ ENERGY INTL,2021,Utilities,2.70538496,3.1075000000000004,0.2761,3.01538,2.82393,-0.1914500000000001,0.0,-6.35,6.04,10.227924664976456
0900.HK,AEON CREDIT,2021,Financial Services,2.692665344,1.065564,0.7202,3.74701,3.85821,0.1112000000000001,0.4,13.64,4.38,5.357136906414885
1931.HK,IVD MEDICAL,2021,Healthcare,2.677619968,3.0037370000000005,0.14509,1.79063,2.65197,0.86134,0.06267,51.6,8.24,18.27810324626094
2111.HK,BEST PACIFIC,2021,Consumer Cyclical,2.672311552,4.792661,0.3864,0.91487,1.53513,0.6202600000000001,0.149,84.08,12.61,3.9729037267080747
2520.HK,SHANXI INSTALL,2021,Industrials,2.66457088,14.606205900000003,0.1029842,,,,0.0,,4.42,
0026.HK,CHINA MOTOR BUS,2021,Real Estate,2.654349568,0.078382,-0.4,93.08671,92.09644,-0.9902699999999952,0.4,-0.63,0.57,
0816.HK,JINMAO SERVICES,2021,Real Estate,2.649273856,1.6670775000000002,0.2171873,,,,0.0,,24.59,
0806.HK,VALUE PARTNERS,2021,Financial Services,2.6487296,1.281649,0.247,3.15821,2.96545,-0.1927599999999998,0.26,2.13,9.75,12.00587044534413
3813.HK,POU SHENG INT'L,2021,Consumer Cyclical,2.643692032,25.685258500000003,0.07546,1.74343,1.0298,-0.71363,0.0,-40.93,17.51,13.646965279618342
1184.HK,S.A.S. DRAGON,2021,Technology,2.641031936,35.297778,1.1396,2.03911,3.82241,1.7833,0.315,102.9,12.75,3.3541681291681296
0113.HK,DICKSON CONCEPT,2021,Consumer Cyclical,2.640643584,2.275492,1.172,2.63629,3.31492,0.6786300000000001,0.27,35.98,12.13,2.828430034129693
2235.HK,MICROTECH MED-B,2021,Healthcare,2.599046656,0.1665444,-0.143,30.5,25.4,-5.100000000000001,0.0,-16.72,-1.88,
1345.HK,SH PIONEER HLDG,2021,Healthcare,2.579291136,1.5783020000000003,0.132,0.75157,1.5118,0.7602300000000001,0.131,118.58,17.83,11.453030303030303
0752.HK,PICO FAR EAST,2021,Communication Services,2.540402944,4.051864,0.1106,1.05484,1.02798,-0.0268600000000001,0.025,-0.18,5.83,9.294575045207955
1970.HK,IMAX CHINA,2021,Communication Services,2.540125696,0.8798478,0.858,12.12116,11.04035,-1.0808099999999996,0.372,-5.85,19.63,12.867540792540792
1600.HK,TIAN LUN GAS,2021,Utilities,2.538952704,8.4153795,1.1,5.92906,7.27625,1.3471900000000003,0.3495,28.62,13.98,6.614772727272727
2405.HK,POWERWIN TECH,2021,Communication Services,2.536,0.1118988,0.0563081999999999,,,,0.0,,5.56,
0622.HK,OSHIDORI,2021,Financial Services,2.535124224,-3.101855,-0.5146,0.6,0.56,-0.0399999999999999,0.0,-6.67,-55.35,
2385.HK,READBOY,2021,Consumer Defensive,2.51328,0.8944991000000001,0.2567059,,,,0.0,,11.95,
3337.HK,ANTON OILFIELD,2021,Energy,2.509434112,3.2159226000000003,0.02739,0.43604,0.41181,-0.0242299999999999,0.0,-5.56,10.33,15.035049288061336
0331.HK,FSE LIFESTYLE,2021,Industrials,2.506500096,6.452741,1.29,2.49235,4.48094,1.9885900000000003,0.4499999999999999,97.84,23.85,3.4735968992248063
2121.HK,AINNOVATION,2021,Technology,2.50013952,0.9472848,-1.2520167,,,,0.0,,-29.12,
1872.HK,GUAN CHAO HLDGS,2021,Consumer Cyclical,2.481856512,0.246443,0.040994,2.14,1.84,-0.3,0.0,-14.02,15.05,44.884617261062594
2489.HK,PERSISTENCE RES,2021,Basic Materials,2.48,0.2726592,0.0228932,,,,0.0,,16.72,
1061.HK,ESSEX BIO-TECH,2021,Healthcare,2.472146432,1.637659431,0.6,3.7163,4.52544,0.8091399999999997,0.09,24.19,15.25,7.5424
0411.HK,LAM SOON (HK),2021,Consumer Defensive,2.46458112,5.761248,1.51,12.22981,12.97381,0.7439999999999998,0.48,10.01,13.17,8.591927152317881
6669.HK,ACOTEC-B,2021,Healthcare,2.447568128,0.3341943,-0.352,17.6,11.5,-6.100000000000001,0.0,-34.66,-4.29,
1755.HK,S-ENJOY SERVICE,2021,Real Estate,2.439726848,4.7858085,0.682,14.32111,9.78198,-4.539129999999998,0.33003,-29.39,15.76,14.343079178885631
9959.HK,LINKLOGIS-W,2021,Technology,2.43564416,1.3178143,-8.5624,17.02068,6.76598,-10.2547,0.0,-60.25,-118.34,
1769.HK,SCHOLAR EDU,2021,Consumer Defensive,2.428936704,0.9148975,-0.05313,11.63368,1.44,-10.19368,0.49,-83.41,27.43,
0709.HK,GIORDANO INT'L,2021,Consumer Cyclical,2.424254976,3.38,0.12,0.75587,1.05023,0.2943599999999999,0.134,56.67,18.96,8.751916666666666
2509.HK,QYUNS-B,2021,Healthcare,2.420584704,,-2.036023,,,,0.0,,-39.47,
0400.HK,INGDAN,2021,Technology,2.417062144,10.3976796,0.2343,1.45683,2.60288,1.1460499999999998,0.0,78.67,11.76,11.109176269739649
2633.HK,JACOBSON PHARMA,2021,Healthcare,2.40272128,1.445915,0.0907,0.51229,0.35218,-0.16011,0.027,-25.98,9.09,3.8829106945975744
6889.HK,DYNAM JAPAN,2021,Consumer Cyclical,2.374870784,98.739,3.1,6.37379,5.78187,-0.59192,0.3057999999999999,-4.49,9.11,1.8651193548387095
0807.HK,SIICENVIRONMENT,2021,Utilities,2.369616384,7.993852900000001,0.30085,0.96409,1.42104,0.4569500000000001,0.090229494,56.76,7.18,4.7234169852085754
9616.HK,NEUTECH GROUP,2021,Consumer Defensive,2.352186112,1.4994386000000002,0.473,4.1376,4.29146,0.1538599999999998,0.027,4.37,12.1,9.072854122621564
1223.HK,SYMPHONY HOLD,2021,Real Estate,2.349641728,0.323498,0.0123,0.8511,0.96401,0.11291,0.005,13.85,3.21,78.37479674796748
3818.HK,CHINA DONGXIANG,2021,Consumer Cyclical,2.345804032,2.1665677,0.33968,0.71649,0.59892,-0.1175699999999999,0.018505,-13.83,18.48,1.763188883655205
0245.HK,CHINA VERED FIN,2021,Financial Services,2.342466048,0.741068,0.0022,0.077,0.067,-0.0099999999999999,0.0,-12.99,-7.77,30.454545454545453
0878.HK,SOUNDWILL HOLD,2021,Real Estate,2.331632896,0.568891,-2.85,6.37348,7.04179,0.66831,0.2,13.62,-3.15,
1521.HK,FRONTAGE,2021,Healthcare,2.32718592,1.4386398,0.0702,4.15,3.95,-0.2000000000000001,0.0,-4.82,10.83,56.26780626780627
1733.HK,E-COMMODITIES,2021,Energy,2.296010752,41.183601,1.151,0.24399,0.76013,0.5161399999999999,0.064,237.77,28.72,0.6604083405734144
2660.HK,ZENGAME,2021,Communication Services,2.291794688,1.6213538000000003,0.5438400000000001,0.86212,0.96913,0.10701,0.06,19.37,44.89,1.7820130920859074
3788.HK,CHINA HANKING,2021,Basic Materials,2.2736,3.4393128000000006,0.3729,1.05437,1.11083,0.0564599999999999,0.14,18.63,31.63,2.978895146151783
3383.HK,AGILE GROUP,2021,Real Estate,2.270722304,80.3305393,1.9019,8.99212,4.23,-4.76212,1.1,-40.73,7.12,2.2240916977759086
2536.HK,PALASINO,2021,Consumer Cyclical,2.266529024,0.145771,0.003196,,,,0.0,,6.16,
6638.HK,OCFT,2021,Technology,2.258061312,4.5455927,-1.276,,,,0.0,,-10.94,
3650.HK,KEEP,2021,Technology,2.255446016,1.7814918000000002,-6.0856598,,,,0.0,,-100.42,
2355.HK,BAOYE GROUP,2021,Industrials,2.254319104,29.459710500000003,1.54,3.8,3.92,0.1200000000000001,0.0,3.16,3.7,2.5454545454545454
1899.HK,XINGDA INT'L,2021,Consumer Cyclical,2.224868352,11.709841,0.14806,1.47641,1.14282,-0.33359,0.15,-12.43,6.63,7.71862758341213
1588.HK,CHANJET,2021,Technology,2.208740864,0.6493564,-0.6842,7.91125,8.94,1.0287499999999996,0.064333,13.82,-11.89,
2025.HK,RUIFENG POWER,2021,Consumer Cyclical,2.208,0.7477393000000001,0.0506,1.0283,0.90678,-0.1215199999999999,0.03,-8.9,8.4,17.920553359683794
2409.HK,SEACON,2021,Industrials,2.2,2.9073564,0.5244252,,,,0.0,,27.3,
1086.HK,GOODBABY INTL,2021,Consumer Cyclical,2.185119232,9.692137,0.07,1.08,1.0,-0.08,0.0,-7.41,5.34,14.285714285714285
0884.HK,CIFI HOLD GP,2021,Real Estate,2.184291072,118.61821510000001,0.968,5.38846,4.4122,-0.97626,0.391854,-10.85,4.84,4.55805785123967
0169.HK,WANDA HOTEL DEV,2021,Consumer Cyclical,2.184267776,0.873659,0.05,0.29,0.315,0.025,0.0,8.62,6.79,6.3
1180.HK,PARADISE ENT,2021,Consumer Cyclical,2.15698944,0.494126,-0.082,0.83765,1.04471,0.20706,0.0,24.72,-5.03,
0691.HK,SHANSHUI CEMENT,2021,Basic Materials,2.15521536,27.125498400000005,0.7040000000000001,1.8,1.96,0.1599999999999999,0.0,8.89,21.41,2.7840909090909087
0693.HK,TAN CHONG INT'L,2021,Consumer Cyclical,2.154241792,11.864957,0.1878,1.722,1.72617,0.00417,0.045,2.86,7.86,9.191533546325878
0256.HK,CITYCHAMP,2021,Consumer Cyclical,2.154185472,2.037395,-0.0232,1.71,1.53,-0.1799999999999999,0.0,-10.53,0.56,
0497.HK,CSI PROPERTIES,2021,Real Estate,2.153247744,0.368712,0.0686,0.45961,0.39975,-0.05986,0.0,-13.02,2.64,5.82725947521866
3333.HK,"3333.HK,0P0000N8VK,0",2021,,2.1523008,275.0143,-39.6066,13.90476,1.59,-12.31476,0.182,-87.26,-33.49,
0882.HK,TIANJIN DEV,2021,Industrials,2.145539968,3.540957,0.4385,1.16227,1.40762,0.2453500000000001,0.0823,28.19,4.06,3.2100798175598633
1981.HK,CATHAY GP HLDGS,2021,Consumer Defensive,2.093592576,0.6358561,0.03817,6.54261,1.65944,-4.88317,0.14,-72.5,6.76,43.47498035106104
0108.HK,GR LIFE STYLE,2021,Real Estate,2.092590464,0.331335,0.0649,0.91,1.01,0.0999999999999999,0.0,10.99,3.6,15.562403697996919
6996.HK,ANTENGENE-B,2021,Healthcare,2.090057856,0.031645900000000005,-1.1550000000000002,17.32,9.85,-7.470000000000001,0.0,-43.13,-27.67,
1973.HK,TIAN TU CAPITAL,2021,Financial Services,2.086023168,0.5206443000000001,1.1425249000000002,,,,0.0,,5.76,
6122.HK,JIUTAI RCB,2021,Financial Services,2.080417792,6.761162100000001,0.24486,2.00702,2.17273,0.1657100000000002,0.157193,16.09,19.06,8.873356203544883
1640.HK,QIAN XUN TECH,2021,Communication Services,2.072,0.48515610000000003,0.00121,0.295,0.415,0.12,0.0,40.68,3.4,342.97520661157023
3309.HK,C-MER MEDICAL,2021,Healthcare,2.071372672,1.112577,0.019,5.69112,6.89,1.19888,0.02,21.42,9.64,362.63157894736844
9680.HK,CHENQI TECH,2021,Industrials,2.069715968,1.1148819,-4.2802683,,,,0.0,,-390.38,
2429.HK,UBOX ONLINE,2021,Industrials,2.062048,2.9438607,-0.260953,,,,0.0,,2.77,
2198.HK,CHINA SANJIANG,2021,Basic Materials,2.061008512,10.4485788,0.35596,2.07782,2.44592,0.3681000000000001,0.425,38.17,8.35,6.871333857736825
6858.HK,HONMAGOLF,2021,Consumer Cyclical,2.059182848,22.735119,3.07,2.33,2.84508,0.5150799999999998,0.19381701,30.42,12.0,0.9267361563517915
2552.HK,HUA MEDICINE-B,2021,Healthcare,2.055855488,,-0.374,5.58,3.79,-1.79,0.0,-32.08,-35.33,
2325.HK,YUNKANG GROUP,2021,Healthcare,2.048707584,1.866414,0.6833552,,,,0.0,,23.49,
2499.HK,FOLANGSI,2021,Industrials,2.039414912,1.2894002,0.1744017,,,,0.0,,22.46,
0369.HK,WING TAI PPT,2021,Real Estate,2.035800064,3.4232,0.63,2.8077,3.45299,0.6452899999999997,0.27,32.6,3.03,5.480936507936508
3833.HK,XINXIN MINING,2021,Basic Materials,2.033199872,2.6206491945700003,0.253,0.49714,1.01085,0.51371,0.0,103.33,13.44,3.9954545454545456
2217.HK,TAM JAI INTL,2021,Consumer Cyclical,2.020169984,1.794693,0.214765,2.51988,2.74078,0.2208999999999998,0.0,8.77,54.17,12.761762857076338
2368.HK,EAGLE NICE,2021,Consumer Cyclical,2.003888128,3.248875,0.589,2.83528,3.62884,0.7935599999999998,0.3399999999999999,39.98,20.8,6.161018675721562
2420.HK,ZIBUYU,2021,Consumer Cyclical,2.0,2.5811973,0.4411198,,,,0.0,,28.45,
2199.HK,REGINA MIRACLE,2021,Consumer Cyclical,1.983284992,5.97429,0.103,2.16518,5.97053,3.80535,0.101,180.42,9.41,57.96631067961165
0873.HK,SHIMAO SERVICES,2021,Real Estate,1.974536064,9.1777752,0.5060000000000001,12.633,5.43,-7.202999999999999,0.11,-56.15,10.46,10.731225296442684
2487.HK,CUTIA-B,2021,Healthcare,1.969841408,0.0022418,-1.1562859,,,,0.0,,-22.75,
2576.HK,TAIMEI TECH,2021,Healthcare,1.967588736,0.5127991000000001,-0.9413932,,,,0.0,,-26.84,
2003.HK,VCREDIT,2021,Financial Services,1.964891648,2.163612,2.662,2.92263,3.5284,0.6057700000000001,0.2,27.57,18.17,1.3254695717505636
0178.HK,SA SA INT'L,2021,Consumer Cyclical,1.955009664,3.043029,-0.113,1.12483,1.53973,0.4149,0.0,36.89,5.18,
9869.HK,HELENS,2021,Consumer Cyclical,1.954270848,2.0191776,-0.2343,18.04825,14.18608,-3.862169999999999,0.0,-21.4,4.71,
0218.HK,SWHYHK,2021,Financial Services,1.951425024,0.730287,-0.0613,0.9604,0.93,-0.0303999999999999,0.04,1.0,0.13,
1815.HK,EVEREST GOLD,2021,Consumer Cyclical,1.943471744,0.40060570000000006,6.27e-05,0.57,1.79,1.2200000000000002,0.0,214.04,1.44,
6633.HK,QINGCI GAMES,2021,Communication Services,1.942637184,1.2163976,-1.056,10.32005,11.40231,1.0822599999999998,0.0,10.49,-23.2,
2219.HK,CHAOJU EYE CARE,2021,Healthcare,1.938580096,1.0975657,0.286,12.29485,5.57192,-6.72293,0.0,-54.68,13.37,19.482237762237766
1354.HK,KINGFARPROPERTY,2021,Real Estate,1.933337216,0.653026,,,,,0.0,,11.45,
0393.HK,GLORIOUS SUN,2021,Industrials,1.921728,0.997841,0.024,0.58596,0.63183,0.0458699999999999,0.062,18.41,1.85,26.326249999999998
6169.HK,YUHUA EDU,2021,Consumer Defensive,1.92010944,2.4844413,0.264,6.61494,2.79,-3.82494,0.215,-54.57,24.73,10.568181818181818
2002.HK,SUNSHINE PAPER,2021,Basic Materials,1.91725184,8.7804541,0.6930000000000001,1.58155,2.22376,0.64221,0.0,40.61,12.41,3.2088888888888887
0580.HK,SUN.KING TECH,2021,Technology,1.911840128,1.0240912,0.01045,2.26679,4.4,2.1332100000000005,0.03,95.43,3.79,421.05263157894746
0931.HK,CHINA HK POWER,2021,Energy,1.90209856,0.775235,-0.0146,0.43,0.385,-0.0449999999999999,0.0,-10.47,-0.99,
2160.HK,CARDIOFLOW-B,2021,Healthcare,1.899687936,0.22089430000000004,-0.088,18.82,3.87,-14.95,0.0,-79.44,-3.88,
1696.HK,SISRAM MED,2021,Healthcare,1.878055552,2.2954932,0.5382,2.90589,8.51888,5.61299,0.07,195.57,10.56,15.82846525455221
1626.HK,JIA YAO HLDGS,2021,Consumer Cyclical,1.871999872,0.7578384000000001,-0.077,0.5325,1.26469,0.7321900000000001,0.0,137.5,-1.22,
0088.HK,TAI CHEUNG HOLD,2021,Real Estate,1.871118976,0.0738,-0.046,3.7526,3.90162,0.1490199999999997,0.24,10.37,-0.07,
2150.HK,NAYUKI,2021,Consumer Cyclical,1.858461056,4.7262798,-3.608,17.12,8.57,-8.55,0.0,-49.94,-57.22,
1382.HK,PACIFICTEXTILES,2021,Consumer Cyclical,1.850854656,5.384897,0.51,3.55844,2.84982,-0.7086200000000002,0.43,-7.83,19.8,5.587882352941176
0335.HK,UPBEST GROUP,2021,Financial Services,1.850800768,0.119221,0.017,0.79773,0.75251,-0.04522,0.01,-4.42,1.84,44.26529411764706
3848.HK,HAOSEN FINTECH,2021,Financial Services,1.845720576,0.1352428,0.21538,7.45376,6.94443,-0.5093300000000003,0.0,-6.83,9.95,32.24268734330021
0708.HK,EVERG VEHICLE,2021,Healthcare,1.843445888,0.0824846,-6.438509,30.65,3.52,-27.13,0.0,-88.52,-18.69,
1599.HK,UCD,2021,Industrials,1.834191104,11.2844369,0.7480000000000001,1.32119,1.54423,0.2230399999999999,0.189535,31.23,6.74,2.064478609625668
0105.HK,ASSO INT HOTELS,2021,Real Estate,1.8216,0.434184,-4.24,11.31924,10.71185,-0.6073900000000005,0.38,-2.01,-13.27,
1045.HK,APT SATELLITE,2021,Communication Services,1.820003072,0.927807,0.2836,1.22509,1.70056,0.47547,0.23,57.59,10.17,5.996332863187588
2383.HK,TOM GROUP,2021,Communication Services,1.819516288,0.88937,-0.0288,0.66,0.92,0.26,0.0,39.39,4.16,
2001.HK,NEW HIGHER EDU,2021,Consumer Defensive,1.814184832,1.6472005000000003,0.396,4.47913,2.94004,-1.5390899999999994,0.050438,-33.24,13.87,7.4243434343434345
0242.HK,SHUN TAK HOLD,2021,Real Estate,1.810595968,4.829794,0.319,2.41,2.15,-0.2600000000000002,0.0,-10.79,3.5,6.739811912225705
2283.HK,TK GROUP HLDG,2021,Basic Materials,1.808174336,2.404398,0.34,1.93234,2.05931,0.12697,0.134,13.51,19.37,6.056794117647058
2551.HK,APT ELECTRONICS,2021,Technology,1.804813952,1.5272180000000002,0.1759032,,,,0.0,,9.11,
1596.HK,YICHEN IND,2021,Industrials,1.804658432,1.5000097545290003,0.297,4.07567,5.27611,1.2004400000000004,0.0,29.45,11.18,17.764680134680138
6978.HK,IMMUNOTECH-B,2021,Healthcare,1.801043968,,-0.759,11.0,16.84,5.84,0.0,53.09,-33.06,
1982.HK,NAMESON HLDGS,2021,Consumer Cyclical,1.80071808,3.848554,0.1376,0.26623,0.32536,0.0591299999999999,0.054,42.49,12.6,2.36453488372093
2181.HK,MABPHARM-B,2021,Healthcare,1.793974912,0.0911702,-0.077,1.0,1.0,0.0,0.0,0.0,-30.0,
2571.HK,SAIMO,2021,Technology,1.78399552,0.1175966,0.3114122,,,,0.0,,16.27,
1526.HK,RICI HEALTH,2021,Healthcare,1.7811584,2.6149277,0.121,0.74277,1.15257,0.4098,0.0,55.17,21.83,9.525371900826448
2360.HK,BEST MART 360,2021,Consumer Defensive,1.78,1.627891,0.081,1.51784,1.30667,-0.21117,0.04,-11.28,32.58,16.131728395061728
2322.HK,MODERN INNO DT,2021,Industrials,1.771858048,0.337853,-0.0056,0.92,0.94,0.0199999999999999,0.0,2.17,-0.33,
1608.HK,VPOWER GROUP,2021,Industrials,1.767412096,5.094079,0.0172,2.53062,1.29,-1.2406199999999998,0.042,-47.36,5.81,75.0
1137.HK,HK TECH VENTURE,2021,Consumer Cyclical,1.7584576,3.130164,0.02,11.94065,8.3807,-3.5599500000000006,0.08,-29.14,8.15,419.03499999999997
